,cell_id,banksy_leiden_0.7
cocdladg-1,cocdladg-1,6
cocdonil-1,cocdonil-1,6
cocflfgh-1,cocflfgh-1,6
cochbodf-1,cochbodf-1,6
cochebdm-1,cochebdm-1,6
cocimkep-1,cocimkep-1,5
cocjdaec-1,cocjdaec-1,16
cocjklcb-1,cocjklcb-1,16
cocjoegm-1,cocjoegm-1,16
cockjglp-1,cockjglp-1,16
cockmckg-1,cockmckg-1,5
coclmgdh-1,coclmgdh-1,5
cocmaccc-1,cocmaccc-1,6
cocmpaom-1,cocmpaom-1,5
cocmpbhg-1,cocmpbhg-1,6
cocohfbk-1,cocohfbk-1,16
cocpaaim-1,cocpaaim-1,16
cocphdjl-1,cocphdjl-1,16
cocpmbne-1,cocpmbne-1,6
cocppgjd-1,cocppgjd-1,6
codanjca-1,codanjca-1,16
codbkfpf-1,codbkfpf-1,16
codbokdh-1,codbokdh-1,5
codcacdf-1,codcacdf-1,6
codcgdfm-1,codcgdfm-1,6
codchhkb-1,codchhkb-1,6
coddlhpi-1,coddlhpi-1,6
codehipm-1,codehipm-1,6
codfiojk-1,codfiojk-1,5
codglimc-1,codglimc-1,5
codgoipj-1,codgoipj-1,5
codiegpo-1,codiegpo-1,5
codiigoi-1,codiigoi-1,5
codjipaf-1,codjipaf-1,6
codjlloi-1,codjlloi-1,6
codjnldk-1,codjnldk-1,6
codkaabg-1,codkaabg-1,6
codkhloo-1,codkhloo-1,6
codlcjep-1,codlcjep-1,6
codlifph-1,codlifph-1,6
codmalem-1,codmalem-1,6
codmmcbi-1,codmmcbi-1,5
codnleoi-1,codnleoi-1,16
codppdpg-1,codppdpg-1,5
coeagnne-1,coeagnne-1,5
coeakabb-1,coeakabb-1,16
coeapaii-1,coeapaii-1,6
coebjmca-1,coebjmca-1,16
coecgaog-1,coecgaog-1,5
coedfnmm-1,coedfnmm-1,5
coedhkpd-1,coedhkpd-1,6
coeeckal-1,coeeckal-1,6
coeedihh-1,coeedihh-1,5
coeellno-1,coeellno-1,6
coefeeen-1,coefeeen-1,16
coegcbgk-1,coegcbgk-1,5
coeghoao-1,coeghoao-1,6
coeidedj-1,coeidedj-1,16
coejoidh-1,coejoidh-1,16
coelephd-1,coelephd-1,16
coemjlok-1,coemjlok-1,16
coenfhkg-1,coenfhkg-1,6
coeochff-1,coeochff-1,16
coepadmd-1,coepadmd-1,6
coepbkin-1,coepbkin-1,16
coepncek-1,coepncek-1,16
coepoggd-1,coepoggd-1,16
coeppdbk-1,coeppdbk-1,16
cofbelhb-1,cofbelhb-1,16
cofbgpje-1,cofbgpje-1,16
cofdgpap-1,cofdgpap-1,6
cofeiepb-1,cofeiepb-1,6
cofeloeh-1,cofeloeh-1,6
cofeomne-1,cofeomne-1,16
cofglbmc-1,cofglbmc-1,16
cofjcgje-1,cofjcgje-1,16
cofkgffp-1,cofkgffp-1,16
coflcnko-1,coflcnko-1,5
coflgnhb-1,coflgnhb-1,6
coflgnpp-1,coflgnpp-1,6
coflmhbe-1,coflmhbe-1,6
cofmlhbe-1,cofmlhbe-1,6
cofmlmco-1,cofmlmco-1,6
cofohccc-1,cofohccc-1,6
cofpiico-1,cofpiico-1,5
cofpnaje-1,cofpnaje-1,5
cofpnidm-1,cofpnidm-1,5
cogapdbl-1,cogapdbl-1,16
cogbbkhl-1,cogbbkhl-1,6
cogbdbni-1,cogbdbni-1,6
cogbnfdg-1,cogbnfdg-1,6
cogcajgi-1,cogcajgi-1,6
cogdkhhc-1,cogdkhhc-1,6
cogekegj-1,cogekegj-1,16
cogemcip-1,cogemcip-1,6
cogfcbcg-1,cogfcbcg-1,16
cogfogcm-1,cogfogcm-1,5
coggfhga-1,coggfhga-1,5
cogilgoi-1,cogilgoi-1,6
cogjmbbk-1,cogjmbbk-1,6
cogkdedc-1,cogkdedc-1,6
cogmllbk-1,cogmllbk-1,2
cogmmbah-1,cogmmbah-1,2
cogngfok-1,cogngfok-1,16
cohafanc-1,cohafanc-1,4
cohakgin-1,cohakgin-1,16
cohamcdn-1,cohamcdn-1,16
cohaonpc-1,cohaonpc-1,16
cohbmijh-1,cohbmijh-1,2
cohcdblf-1,cohcdblf-1,16
cohdakhi-1,cohdakhi-1,16
cohdpnhd-1,cohdpnhd-1,16
cohefpfj-1,cohefpfj-1,7
cohgmfjj-1,cohgmfjj-1,1
cohhknfh-1,cohhknfh-1,1
cohiibjd-1,cohiibjd-1,1
cohjbibh-1,cohjbibh-1,7
cohjbpdb-1,cohjbpdb-1,16
cohjgnii-1,cohjgnii-1,16
cohjnjlb-1,cohjnjlb-1,16
cohkccfh-1,cohkccfh-1,16
cohkcglf-1,cohkcglf-1,16
cohkmmem-1,cohkmmem-1,16
cohmbmmi-1,cohmbmmi-1,16
cohmebko-1,cohmebko-1,16
cohmiblk-1,cohmiblk-1,16
cohnellc-1,cohnellc-1,16
cohnjlgh-1,cohnjlgh-1,16
cohodbmc-1,cohodbmc-1,16
coialpna-1,coialpna-1,16
coianonk-1,coianonk-1,16
coibafjn-1,coibafjn-1,16
coibjfpo-1,coibjfpo-1,16
coicclkb-1,coicclkb-1,16
coidoomp-1,coidoomp-1,16
coifffpd-1,coifffpd-1,16
coiffham-1,coiffham-1,16
coifohmh-1,coifohmh-1,16
coigfdmo-1,coigfdmo-1,16
coijalgl-1,coijalgl-1,16
coillpic-1,coillpic-1,16
coinhbnn-1,coinhbnn-1,16
coinhfic-1,coinhfic-1,16
coipamoo-1,coipamoo-1,16
cojajiaa-1,cojajiaa-1,3
cojcgdgi-1,cojcgdgi-1,2
cojckgjj-1,cojckgjj-1,16
cojdnohe-1,cojdnohe-1,16
cojebboa-1,cojebboa-1,16
cojegncp-1,cojegncp-1,16
cojeiedm-1,cojeiedm-1,16
cojekhpn-1,cojekhpn-1,16
cojhmmci-1,cojhmmci-1,16
cojibknl-1,cojibknl-1,16
cojifbpe-1,cojifbpe-1,16
cojindon-1,cojindon-1,16
cojjcpco-1,cojjcpco-1,16
cojjgnjo-1,cojjgnjo-1,16
cojklclg-1,cojklclg-1,16
cojmcegc-1,cojmcegc-1,16
cojmcmhb-1,cojmcmhb-1,16
cojmembh-1,cojmembh-1,16
cojmhmjc-1,cojmhmjc-1,16
cojnjefn-1,cojnjefn-1,16
cojobhoj-1,cojobhoj-1,16
cojobipf-1,cojobipf-1,16
cojokbjp-1,cojokbjp-1,16
cojokgci-1,cojokgci-1,16
cojollhh-1,cojollhh-1,16
cojpcfaj-1,cojpcfaj-1,16
cojpeccm-1,cojpeccm-1,16
cojphcla-1,cojphcla-1,16
cojpobhn-1,cojpobhn-1,16
cokafcfe-1,cokafcfe-1,2
cokakfbb-1,cokakfbb-1,16
cokbgebj-1,cokbgebj-1,16
cokbhbgc-1,cokbhbgc-1,16
cokcblem-1,cokcblem-1,16
cokeejpk-1,cokeejpk-1,16
cokgkcgi-1,cokgkcgi-1,16
cokiabfi-1,cokiabfi-1,16
cokifffk-1,cokifffk-1,16
cokjjnni-1,cokjjnni-1,16
cokkgcom-1,cokkgcom-1,16
cokkglbn-1,cokkglbn-1,16
cokkiajd-1,cokkiajd-1,16
coklgkgc-1,coklgkgc-1,16
cokliaco-1,cokliaco-1,16
coknjeah-1,coknjeah-1,16
cokoigbe-1,cokoigbe-1,16
cokpcpgg-1,cokpcpgg-1,16
cokpmlho-1,cokpmlho-1,16
cokppdla-1,cokppdla-1,16
colaajpb-1,colaajpb-1,16
colabhde-1,colabhde-1,16
colancdg-1,colancdg-1,2
colbajjo-1,colbajjo-1,16
colbibfp-1,colbibfp-1,16
colcebhc-1,colcebhc-1,16
colcjnaf-1,colcjnaf-1,16
colcknmm-1,colcknmm-1,16
colclnmj-1,colclnmj-1,16
colfcmpl-1,colfcmpl-1,16
colfddhi-1,colfddhi-1,16
colgfkph-1,colgfkph-1,16
colhpmea-1,colhpmea-1,16
colihakp-1,colihakp-1,16
coljdmhl-1,coljdmhl-1,16
colkidhe-1,colkidhe-1,16
collimop-1,collimop-1,16
colmdmkc-1,colmdmkc-1,16
colmngop-1,colmngop-1,16
colndlge-1,colndlge-1,16
cologjlp-1,cologjlp-1,16
colphadj-1,colphadj-1,16
colphnla-1,colphnla-1,16
colphobk-1,colphobk-1,16
combadhe-1,combadhe-1,16
comcbnda-1,comcbnda-1,16
comchhfj-1,comchhfj-1,16
comcpfem-1,comcpfem-1,16
comdbdil-1,comdbdil-1,16
comemjhl-1,comemjhl-1,16
comgamlm-1,comgamlm-1,16
comhikod-1,comhikod-1,16
comicjkf-1,comicjkf-1,16
comijcep-1,comijcep-1,16
comjhchp-1,comjhchp-1,16
comjpndj-1,comjpndj-1,16
commbgbl-1,commbgbl-1,16
commcikn-1,commcikn-1,16
commlnao-1,commlnao-1,16
commpgjj-1,commpgjj-1,16
comnajke-1,comnajke-1,16
comnilol-1,comnilol-1,16
comnimnj-1,comnimnj-1,16
comnkhcg-1,comnkhcg-1,16
comoefhe-1,comoefhe-1,16
compgdig-1,compgdig-1,16
comppbop-1,comppbop-1,16
conanpfo-1,conanpfo-1,0
conbcgde-1,conbcgde-1,16
conbpmfd-1,conbpmfd-1,16
conddjpo-1,conddjpo-1,0
condoclm-1,condoclm-1,16
conebidb-1,conebidb-1,16
confacpe-1,confacpe-1,0
confnbpp-1,confnbpp-1,12
congegpk-1,congegpk-1,6
congffim-1,congffim-1,13
conggobm-1,conggobm-1,16
conhcahp-1,conhcahp-1,16
conhgeeg-1,conhgeeg-1,16
conigoaa-1,conigoaa-1,16
conjaomg-1,conjaomg-1,16
conjcphd-1,conjcphd-1,16
conjiecm-1,conjiecm-1,16
conjmoaa-1,conjmoaa-1,16
conkghfo-1,conkghfo-1,12
conloelf-1,conloelf-1,12
conlohpl-1,conlohpl-1,2
connagpl-1,connagpl-1,16
conpegob-1,conpegob-1,16
coobllcc-1,coobllcc-1,16
coocoani-1,coocoani-1,16
coodgibi-1,coodgibi-1,0
cooempol-1,cooempol-1,0
coofgbaf-1,coofgbaf-1,0
coogcade-1,coogcade-1,0
coogdngg-1,coogdngg-1,0
coogghfb-1,coogghfb-1,0
cookaahh-1,cookaahh-1,16
coolemnl-1,coolemnl-1,2
coolmdgd-1,coolmdgd-1,0
coomgbpf-1,coomgbpf-1,16
coopofpc-1,coopofpc-1,16
copbbldi-1,copbbldi-1,16
copbgipk-1,copbgipk-1,0
copdcldf-1,copdcldf-1,16
copegoml-1,copegoml-1,16
copfikkj-1,copfikkj-1,6
copfoiac-1,copfoiac-1,0
copgbkcg-1,copgbkcg-1,16
copgodbb-1,copgodbb-1,16
copiiioo-1,copiiioo-1,16
copjhgng-1,copjhgng-1,0
copjjlmg-1,copjjlmg-1,6
copkejmj-1,copkejmj-1,6
copkgnjf-1,copkgnjf-1,6
copkijfc-1,copkijfc-1,0
copkkhpi-1,copkkhpi-1,0
copmfnlj-1,copmfnlj-1,16
copnadgd-1,copnadgd-1,4
copnmofc-1,copnmofc-1,4
copomhpm-1,copomhpm-1,16
coppdcii-1,coppdcii-1,16
coppdjpk-1,coppdjpk-1,16
coppfegg-1,coppfegg-1,16
coppmnjg-1,coppmnjg-1,16
cpabjcmp-1,cpabjcmp-1,16
cpabnjai-1,cpabnjai-1,16
cpadbjfc-1,cpadbjfc-1,0
cpadbkjd-1,cpadbkjd-1,6
cpadehee-1,cpadehee-1,6
cpadodgn-1,cpadodgn-1,0
cpaffhfj-1,cpaffhfj-1,16
cpafmeha-1,cpafmeha-1,16
cpafoalm-1,cpafoalm-1,16
cpahehok-1,cpahehok-1,3
cpaimije-1,cpaimije-1,1
cpaleefp-1,cpaleefp-1,1
cpalinll-1,cpalinll-1,0
cpaoaeig-1,cpaoaeig-1,0
cpaoccci-1,cpaoccci-1,0
cpaofogm-1,cpaofogm-1,4
cpaoimik-1,cpaoimik-1,0
cpaonimf-1,cpaonimf-1,0
cpaphlcd-1,cpaphlcd-1,2
cpapkdki-1,cpapkdki-1,16
cpbaljen-1,cpbaljen-1,6
cpbbcmdh-1,cpbbcmdh-1,0
cpbcefna-1,cpbcefna-1,6
cpbedjgk-1,cpbedjgk-1,16
cpbekjgp-1,cpbekjgp-1,6
cpbfjimo-1,cpbfjimo-1,6
cpbflknn-1,cpbflknn-1,6
cpbgamof-1,cpbgamof-1,6
cpbgpceo-1,cpbgpceo-1,6
cpbicibo-1,cpbicibo-1,6
cpbigefm-1,cpbigefm-1,16
cpbilkff-1,cpbilkff-1,16
cpbjbbll-1,cpbjbbll-1,0
cpbjecaj-1,cpbjecaj-1,0
cpbjlacc-1,cpbjlacc-1,16
cpblhahg-1,cpblhahg-1,6
cpbmdmbc-1,cpbmdmbc-1,6
cpbmogje-1,cpbmogje-1,0
cpbnaajf-1,cpbnaajf-1,6
cpbnegik-1,cpbnegik-1,2
cpbnghgk-1,cpbnghgk-1,6
cpboneib-1,cpboneib-1,0
cpbpadbo-1,cpbpadbo-1,0
cpbpdkke-1,cpbpdkke-1,6
cpcafhdb-1,cpcafhdb-1,0
cpcbhelh-1,cpcbhelh-1,0
cpcbmdpc-1,cpcbmdpc-1,0
cpcbndgb-1,cpcbndgb-1,0
cpccnkch-1,cpccnkch-1,0
cpcdmgeo-1,cpcdmgeo-1,0
cpcebjin-1,cpcebjin-1,16
cpcgppbn-1,cpcgppbn-1,16
cpcijcdm-1,cpcijcdm-1,16
cpcikidb-1,cpcikidb-1,0
cpcilobk-1,cpcilobk-1,0
cpcjhboj-1,cpcjhboj-1,0
cpcjjpmk-1,cpcjjpmk-1,0
cpcjkhjp-1,cpcjkhjp-1,0
cpcjngok-1,cpcjngok-1,0
cpckgjkk-1,cpckgjkk-1,0
cpckhioi-1,cpckhioi-1,0
cpckimab-1,cpckimab-1,0
cpcnlipa-1,cpcnlipa-1,16
cpcnpbbe-1,cpcnpbbe-1,16
cpcokjac-1,cpcokjac-1,16
cpdaaofd-1,cpdaaofd-1,16
cpdcholg-1,cpdcholg-1,0
cpddhagp-1,cpddhagp-1,16
cpdedgdj-1,cpdedgdj-1,16
cpdefejl-1,cpdefejl-1,16
cpdfibff-1,cpdfibff-1,16
cpdflopg-1,cpdflopg-1,16
cpdgdoib-1,cpdgdoib-1,16
cpdggcpc-1,cpdggcpc-1,0
cpdglgbg-1,cpdglgbg-1,6
cpdhbdeh-1,cpdhbdeh-1,6
cpdhcmbn-1,cpdhcmbn-1,16
cpdiacnm-1,cpdiacnm-1,0
cpdifcka-1,cpdifcka-1,6
cpdilaei-1,cpdilaei-1,0
cpdjjkld-1,cpdjjkld-1,6
cpdkgomg-1,cpdkgomg-1,6
cpdlgobd-1,cpdlgobd-1,6
cpdlnlid-1,cpdlnlid-1,0
cpdlpodn-1,cpdlpodn-1,0
cpdmicpc-1,cpdmicpc-1,6
cpdnfdan-1,cpdnfdan-1,0
cpdolloi-1,cpdolloi-1,6
cpeaiblm-1,cpeaiblm-1,0
cpebnbdb-1,cpebnbdb-1,0
cpecgiep-1,cpecgiep-1,0
cpeckndl-1,cpeckndl-1,0
cpecmdda-1,cpecmdda-1,0
cpedahpf-1,cpedahpf-1,0
cpedefbb-1,cpedefbb-1,0
cpeejecl-1,cpeejecl-1,0
cpeeoodj-1,cpeeoodj-1,16
cpegccoo-1,cpegccoo-1,0
cpeiiell-1,cpeiiell-1,16
cpejpkfp-1,cpejpkfp-1,16
cpekaipm-1,cpekaipm-1,0
cpekifmf-1,cpekifmf-1,6
cpeklabj-1,cpeklabj-1,0
cpekniam-1,cpekniam-1,6
cpeknoon-1,cpeknoon-1,0
cpemjkjo-1,cpemjkjo-1,0
cpemnfmo-1,cpemnfmo-1,0
cpeoiajn-1,cpeoiajn-1,2
cpfcbcio-1,cpfcbcio-1,16
cpfcpddo-1,cpfcpddo-1,17
cpfealbd-1,cpfealbd-1,3
cpffaiep-1,cpffaiep-1,4
cpfggoij-1,cpfggoij-1,1
cpfgphmk-1,cpfgphmk-1,1
cpfhhnnd-1,cpfhhnnd-1,1
cpficfpf-1,cpficfpf-1,16
cpfinhhg-1,cpfinhhg-1,16
cpfjmiee-1,cpfjmiee-1,0
cpfkgnfo-1,cpfkgnfo-1,16
cpfkmmli-1,cpfkmmli-1,16
cpflekgj-1,cpflekgj-1,17
cpfleneh-1,cpfleneh-1,4
cpfljfff-1,cpfljfff-1,16
cpfmbdhk-1,cpfmbdhk-1,1
cpfmjhij-1,cpfmjhij-1,1
cpfncddk-1,cpfncddk-1,1
cpfngmib-1,cpfngmib-1,1
cpfpdmcb-1,cpfpdmcb-1,1
cpgbanap-1,cpgbanap-1,6
cpgbegen-1,cpgbegen-1,16
cpgbhdcn-1,cpgbhdcn-1,16
cpgbkloe-1,cpgbkloe-1,16
cpgcdndd-1,cpgcdndd-1,16
cpgdbjnj-1,cpgdbjnj-1,2
cpgeffpl-1,cpgeffpl-1,16
cpgejbdj-1,cpgejbdj-1,16
cpgfbdka-1,cpgfbdka-1,16
cpgfjiog-1,cpgfjiog-1,6
cpggaoba-1,cpggaoba-1,0
cpggbpae-1,cpggbpae-1,16
cpghheab-1,cpghheab-1,16
cpgjobld-1,cpgjobld-1,16
cpgkhmkh-1,cpgkhmkh-1,16
cpgkkhba-1,cpgkkhba-1,16
cpgkpiim-1,cpgkpiim-1,16
cpgmkidh-1,cpgmkidh-1,16
cpgnbgbc-1,cpgnbgbc-1,16
cpgpkhod-1,cpgpkhod-1,16
cphbpnld-1,cphbpnld-1,16
cphdbnca-1,cphdbnca-1,16
cphdphge-1,cphdphge-1,16
cphebfam-1,cphebfam-1,16
cphfakkn-1,cphfakkn-1,16
cphfhggf-1,cphfhggf-1,3
cphgblii-1,cphgblii-1,7
cphgmhel-1,cphgmhel-1,7
cphhcccg-1,cphhcccg-1,3
cphhoalk-1,cphhoalk-1,9
cphhphih-1,cphhphih-1,9
cphifklm-1,cphifklm-1,9
cphimjfh-1,cphimjfh-1,7
cphjicma-1,cphjicma-1,7
cphjlbai-1,cphjlbai-1,7
cphmcjop-1,cphmcjop-1,7
cphmefkl-1,cphmefkl-1,7
cphmjobk-1,cphmjobk-1,3
cphmmabd-1,cphmmabd-1,16
cphngabc-1,cphngabc-1,16
cphobagh-1,cphobagh-1,16
cphobhac-1,cphobhac-1,16
cpiaedgm-1,cpiaedgm-1,16
cpiagomg-1,cpiagomg-1,16
cpialbbk-1,cpialbbk-1,5
cpibilci-1,cpibilci-1,4
cpicbmke-1,cpicbmke-1,16
cpichbbp-1,cpichbbp-1,16
cpiddhmi-1,cpiddhmi-1,2
cpidfhhl-1,cpidfhhl-1,16
cpiepble-1,cpiepble-1,16
cpifepad-1,cpifepad-1,16
cpiffjmm-1,cpiffjmm-1,16
cpifljko-1,cpifljko-1,3
cpigoeba-1,cpigoeba-1,1
cpijfkep-1,cpijfkep-1,16
cpijpfok-1,cpijpfok-1,16
cpikecca-1,cpikecca-1,7
cpimcnfp-1,cpimcnfp-1,3
cpimpdki-1,cpimpdki-1,7
cpingioi-1,cpingioi-1,7
cpioejhi-1,cpioejhi-1,1
cpipddnf-1,cpipddnf-1,7
cpipjfbb-1,cpipjfbb-1,7
cpipjgin-1,cpipjgin-1,7
cpipkcbk-1,cpipkcbk-1,1
cpjaaljd-1,cpjaaljd-1,1
cpjabhho-1,cpjabhho-1,3
cpjafkkp-1,cpjafkkp-1,3
cpjalnhk-1,cpjalnhk-1,2
cpjbfjea-1,cpjbfjea-1,2
cpjbikap-1,cpjbikap-1,2
cpjchkdm-1,cpjchkdm-1,15
cpjfgfhn-1,cpjfgfhn-1,1
cpjfpajd-1,cpjfpajd-1,3
cpjhbljm-1,cpjhbljm-1,3
cpjhccpi-1,cpjhccpi-1,1
cpjhllmd-1,cpjhllmd-1,3
cpjiadde-1,cpjiadde-1,2
cpjibnjp-1,cpjibnjp-1,2
cpjjolbp-1,cpjjolbp-1,2
cpjkaooh-1,cpjkaooh-1,15
cpjkinib-1,cpjkinib-1,3
cpjmedci-1,cpjmedci-1,17
cpjmgpfh-1,cpjmgpfh-1,16
cpjmnifc-1,cpjmnifc-1,1
cpjojgkm-1,cpjojgkm-1,1
cpjpkifp-1,cpjpkifp-1,16
cpkajhbp-1,cpkajhbp-1,16
cpkbgajl-1,cpkbgajl-1,16
cpkbnfnp-1,cpkbnfnp-1,16
cpkcbcij-1,cpkcbcij-1,16
cpkdablb-1,cpkdablb-1,16
cpkdfalp-1,cpkdfalp-1,16
cpkdndpg-1,cpkdndpg-1,16
cpkefmnm-1,cpkefmnm-1,16
cpkeombo-1,cpkeombo-1,16
cpkhbonh-1,cpkhbonh-1,16
cpkhmncb-1,cpkhmncb-1,16
cpkinnkl-1,cpkinnkl-1,16
cpkkaiee-1,cpkkaiee-1,16
cpkkfalj-1,cpkkfalj-1,16
cpkkhool-1,cpkkhool-1,2
cpknjcin-1,cpknjcin-1,3
cpkojplp-1,cpkojplp-1,16
cpkojpof-1,cpkojpof-1,17
cpkpaapm-1,cpkpaapm-1,16
cpkpenco-1,cpkpenco-1,16
cpkpihco-1,cpkpihco-1,16
cplbhbgp-1,cplbhbgp-1,16
cplbhcmd-1,cplbhcmd-1,16
cplcajgn-1,cplcajgn-1,0
cplckifl-1,cplckifl-1,0
cpldgema-1,cpldgema-1,0
cpldilaa-1,cpldilaa-1,0
cpldpmdl-1,cpldpmdl-1,17
cplejedl-1,cplejedl-1,17
cplemmcn-1,cplemmcn-1,16
cplfopli-1,cplfopli-1,0
cplgkmbl-1,cplgkmbl-1,16
cplglcpd-1,cplglcpd-1,0
cplgmfje-1,cplgmfje-1,3
cplhgphf-1,cplhgphf-1,1
cplhodaf-1,cplhodaf-1,2
cplkohfb-1,cplkohfb-1,9
cplldmpn-1,cplldmpn-1,7
cpllfnen-1,cpllfnen-1,9
cpllgghl-1,cpllgghl-1,7
cpllogpj-1,cpllogpj-1,4
cpllpmhg-1,cpllpmhg-1,4
cplmdngl-1,cplmdngl-1,4
cplmekbg-1,cplmekbg-1,4
cploijak-1,cploijak-1,4
cplomdmb-1,cplomdmb-1,4
cplpfehn-1,cplpfehn-1,1
cpmamlda-1,cpmamlda-1,3
cpmapnmi-1,cpmapnmi-1,1
cpmbongm-1,cpmbongm-1,1
cpmcpnmn-1,cpmcpnmn-1,16
cpmdoacd-1,cpmdoacd-1,1
cpmeaono-1,cpmeaono-1,1
cpmebemg-1,cpmebemg-1,16
cpmfafpd-1,cpmfafpd-1,16
cpmfgocb-1,cpmfgocb-1,16
cpmfmhpd-1,cpmfmhpd-1,2
cpmhihbh-1,cpmhihbh-1,16
cpmhnmnh-1,cpmhnmnh-1,16
cpmigibj-1,cpmigibj-1,2
cpmilpic-1,cpmilpic-1,16
cpminfeg-1,cpminfeg-1,16
cpmjcjal-1,cpmjcjal-1,16
cpmlkdnj-1,cpmlkdnj-1,16
cpmlnolb-1,cpmlnolb-1,16
cpmmafjd-1,cpmmafjd-1,16
cpmmfggp-1,cpmmfggp-1,16
cpmnabpa-1,cpmnabpa-1,16
cpmnbmba-1,cpmnbmba-1,16
cpmnocjn-1,cpmnocjn-1,16
cpmpglda-1,cpmpglda-1,16
cpmpgnih-1,cpmpgnih-1,16
cpmplhjk-1,cpmplhjk-1,16
cpmpnigm-1,cpmpnigm-1,16
cpmppjkh-1,cpmppjkh-1,16
cpnbdkgl-1,cpnbdkgl-1,2
cpncdham-1,cpncdham-1,16
cpnckihc-1,cpnckihc-1,16
cpndflan-1,cpndflan-1,16
cpnfjeke-1,cpnfjeke-1,2
cpnfljcf-1,cpnfljcf-1,16
cpngcjll-1,cpngcjll-1,16
cpnggcje-1,cpnggcje-1,16
cpngmeej-1,cpngmeej-1,16
cpngnfbk-1,cpngnfbk-1,16
cpnhfopj-1,cpnhfopj-1,16
cpnhljnc-1,cpnhljnc-1,16
cpnkbehi-1,cpnkbehi-1,16
cpnmeeld-1,cpnmeeld-1,16
cpnmjfbe-1,cpnmjfbe-1,16
cpnmledm-1,cpnmledm-1,16
cpnnajhm-1,cpnnajhm-1,16
cpnncbji-1,cpnncbji-1,18
cpnnglhc-1,cpnnglhc-1,6
cpnnoegb-1,cpnnoegb-1,16
cpnoiklh-1,cpnoiklh-1,16
cpnplhag-1,cpnplhag-1,16
cpoaajbk-1,cpoaajbk-1,16
cpoagfmj-1,cpoagfmj-1,6
cpobcpef-1,cpobcpef-1,6
cpobhmpa-1,cpobhmpa-1,6
cpocfhfn-1,cpocfhfn-1,6
cpodhjji-1,cpodhjji-1,6
cpodpeik-1,cpodpeik-1,6
cpoebafi-1,cpoebafi-1,6
cpoehnjj-1,cpoehnjj-1,6
cpoelcpj-1,cpoelcpj-1,16
cpoenmcc-1,cpoenmcc-1,16
cpoephfi-1,cpoephfi-1,16
cpofbipa-1,cpofbipa-1,16
cpognjdc-1,cpognjdc-1,16
cpohjndo-1,cpohjndo-1,16
cpohnfai-1,cpohnfai-1,16
cpoichpl-1,cpoichpl-1,16
cpoigjmg-1,cpoigjmg-1,16
cpoikhbe-1,cpoikhbe-1,16
cpoinnjd-1,cpoinnjd-1,16
cpojkgok-1,cpojkgok-1,6
cpojpflp-1,cpojpflp-1,6
cpokaajm-1,cpokaajm-1,16
cpokannh-1,cpokannh-1,6
cpolignm-1,cpolignm-1,16
cpoliobl-1,cpoliobl-1,16
cpomiejo-1,cpomiejo-1,16
cponalib-1,cponalib-1,16
cponhaok-1,cponhaok-1,16
cpoogmbe-1,cpoogmbe-1,6
cppanomo-1,cppanomo-1,6
cppdanci-1,cppdanci-1,6
cppdealj-1,cppdealj-1,16
cppdkedi-1,cppdkedi-1,6
cppeidoi-1,cppeidoi-1,6
cppfjeed-1,cppfjeed-1,16
cppgbfab-1,cppgbfab-1,16
cppgiicp-1,cppgiicp-1,16
cppijcdo-1,cppijcdo-1,16
cppiokgi-1,cppiokgi-1,16
cppjcjcf-1,cppjcjcf-1,16
cppjeiph-1,cppjeiph-1,16
cppjnioc-1,cppjnioc-1,16
cppkpcba-1,cppkpcba-1,16
cppllffc-1,cppllffc-1,16
cppmdngk-1,cppmdngk-1,16
cppmfbod-1,cppmfbod-1,16
cppnhmdm-1,cppnhmdm-1,16
cppnnkme-1,cppnnkme-1,16
cpppjlgo-1,cpppjlgo-1,16
daaabnbd-1,daaabnbd-1,16
daaaeimn-1,daaaeimn-1,16
daaaenhd-1,daaaenhd-1,16
daaajhbe-1,daaajhbe-1,5
daaccbfp-1,daaccbfp-1,16
daacjhcf-1,daacjhcf-1,16
daaefnfh-1,daaefnfh-1,16
daaehnml-1,daaehnml-1,16
daafcand-1,daafcand-1,16
daafgnak-1,daafgnak-1,16
daafmfio-1,daafmfio-1,16
daahekjo-1,daahekjo-1,16
daahkomd-1,daahkomd-1,16
daaimoin-1,daaimoin-1,16
daaiokng-1,daaiokng-1,16
daajgbpf-1,daajgbpf-1,16
daajifdf-1,daajifdf-1,16
daakkphg-1,daakkphg-1,16
daakpijf-1,daakpijf-1,16
daalabia-1,daalabia-1,16
dabbhdhb-1,dabbhdhb-1,16
dabcbgcp-1,dabcbgcp-1,16
dabdceho-1,dabdceho-1,2
dabdfpbh-1,dabdfpbh-1,16
dabempic-1,dabempic-1,16
dabfabhc-1,dabfabhc-1,16
dabhfjje-1,dabhfjje-1,16
dabidppj-1,dabidppj-1,16
dabijfcm-1,dabijfcm-1,16
dabimnao-1,dabimnao-1,2
dabiphpb-1,dabiphpb-1,16
dabiploh-1,dabiploh-1,16
dabjnmlc-1,dabjnmlc-1,16
dabngphe-1,dabngphe-1,16
dabnifce-1,dabnifce-1,16
dabnikig-1,dabnikig-1,3
dabohplb-1,dabohplb-1,16
dabomhai-1,dabomhai-1,16
dabpafni-1,dabpafni-1,16
dacalcph-1,dacalcph-1,16
dacaoean-1,dacaoean-1,16
dacckdah-1,dacckdah-1,16
daccocbc-1,daccocbc-1,16
dacdmhah-1,dacdmhah-1,16
