#Selection name: Selection 1
#Area (µm^2): 2319865.78
Cell ID,Cluster,Transcripts,Area (µm^2)
loibgdhn-1,Cluster 15,0,116.90
loicipib-1,Cluster 5,0,80.80
loicgdjl-1,Cluster 12,0,85.75
loicalnj-1,Cluster 16,0,104.87
loicebmi-1,Cluster 12,0,17.32
loibnbjg-1,Cluster 12,0,36.23
loicfbgl-1,Cluster 12,0,37.03
loihaaol-1,Cluster 10,0,31.02
loihajlj-1,Cluster 18,0,50.18
loidjlnf-1,Cluster 18,0,65.87
loihafod-1,Cluster 12,0,29.37
oiafgpik-1,Cluster 12,0,44.00
loidgcaa-1,Cluster 16,0,52.96
loifbcac-1,Cluster 1,0,35.64
loifdcmg-1,Cluster 12,0,10.80
loieondk-1,Cluster 1,0,38.38
loibglln-1,Cluster 1,0,42.39
loibjjpa-1,Cluster 12,0,39.52
lojaajpn-1,Cluster 12,0,46.59
lojajacp-1,Unassigned,0,70.68
loiglfhl-1,Cluster 12,0,136.07
lojageag-1,Cluster 12,0,26.25
loipmfho-1,Cluster 12,0,75.24
dhbboajk-1,Cluster 5,0,49.73
lofpddan-1,Cluster 12,0,58.50
lofogpbd-1,Cluster 12,0,103.62
loiggejn-1,Cluster 15,0,51.50
lokakbmb-1,Cluster 18,0,44.09
oiagkcpe-1,Cluster 12,0,110.20
lokaifnj-1,Cluster 16,0,44.68
loicmhmk-1,Cluster 4,0,32.58
lokahlmg-1,Cluster 15,0,129.17
loigegib-1,Cluster 1,0,46.85
loigjelf-1,Cluster 10,0,99.82
dhcegjmi-1,Cluster 16,0,142.51
loihdmne-1,Cluster 1,0,62.32
loiaoopo-1,Cluster 19,0,42.13
loiahlml-1,Cluster 1,0,43.08
loiamhfi-1,Cluster 1,0,66.68
loidmmpa-1,Cluster 1,0,47.11
ohpjhknl-1,Cluster 12,0,128.38
loiidmga-1,Cluster 10,0,24.79
loiancdj-1,Cluster 1,0,85.46
loigpiod-1,Cluster 1,0,83.32
loijdphf-1,Cluster 15,0,110.16
ohpjkcng-1,Cluster 5,0,147.50
loibeadf-1,Cluster 19,0,44.13
loialeok-1,Cluster 14,0,113.64
lojmckhe-1,Cluster 4,0,101.64
loijcfka-1,Cluster 10,0,31.60
loiacmcm-1,Cluster 4,0,26.06
loiamhkn-1,Cluster 12,0,77.60
loianjfa-1,Cluster 16,0,82.86
loiibdho-1,Cluster 16,0,33.40
loiaobmb-1,Cluster 1,0,37.23
oiahaafl-1,Unassigned,0,152.37
lokapcng-1,Cluster 1,0,59.46
oiafjfol-1,Cluster 10,0,17.12
oiahbeao-1,Cluster 12,0,114.07
loiffagg-1,Cluster 15,0,111.73
lokbbiio-1,Cluster 1,0,47.43
lokahhlh-1,Cluster 15,0,127.81
loihpdkl-1,Cluster 15,0,55.93
lokbboak-1,Cluster 10,0,79.21
loihlcfl-1,Cluster 10,0,48.28
oiahbfpa-1,Cluster 10,0,5.32
loibcnei-1,Cluster 10,0,38.89
loihcnjc-1,Cluster 4,0,44.10
lokbedha-1,Cluster 14,0,45.13
lokcbeem-1,Cluster 21,0,72.69
lokbccjp-1,Cluster 15,0,113.38
oiahfcml-1,Unassigned,0,24.44
lokbcepe-1,Cluster 4,0,47.49
loihinja-1,Cluster 14,0,36.71
lojapoce-1,Cluster 12,0,96.92
lojbdpbb-1,Cluster 12,0,79.46
lojbcola-1,Cluster 12,0,93.12
lojaoefp-1,Cluster 12,0,134.54
lojanndc-1,Cluster 12,0,58.48
lojbfphl-1,Cluster 12,0,89.86
lojbolao-1,Cluster 12,0,24.85
lojbmkom-1,Cluster 12,0,91.18
lojbnbaf-1,Cluster 12,0,60.52
lojahfeo-1,Unassigned,0,19.49
lojopaeg-1,Cluster 12,0,143.42
lojplppl-1,Cluster 12,0,35.88
oiaggogj-1,Cluster 12,0,52.02
lokachea-1,Unassigned,0,314.25
lojbehoh-1,Cluster 12,0,78.25
lojpjknb-1,Cluster 12,0,97.13
lojpbihe-1,Cluster 12,0,20.78
lojcgikm-1,Cluster 12,0,67.78
lncilhbc-1,Cluster 12,0,15.23
lnebgoab-1,Cluster 1,0,16.13
lndojleo-1,Cluster 15,0,67.50
lneaaodi-1,Cluster 15,0,114.20
lojkjgdp-1,Cluster 1,0,45.33
lojjjfki-1,Cluster 12,0,38.20
lojjjhlo-1,Cluster 16,0,65.81
lojikgaj-1,Cluster 4,0,48.28
lojjneoh-1,Cluster 1,0,49.56
lojmalio-1,Cluster 10,0,59.21
lojkmhke-1,Cluster 1,0,42.74
lojlnlgf-1,Cluster 18,0,49.18
lojlbjfi-1,Cluster 10,0,88.20
lojlphmf-1,Cluster 12,0,36.33
oiagfpkh-1,Cluster 12,0,10.49
lojlphok-1,Cluster 12,0,27.72
dgkcbdhp-1,Cluster 4,0,29.16
lnigofmd-1,Cluster 16,0,62.97
lnifpjca-1,Cluster 5,0,28.50
lnifmooc-1,Cluster 21,0,34.11
lnifpagj-1,Cluster 10,0,64.15
oiagfbdf-1,Cluster 4,0,23.95
lnigcdhk-1,Cluster 10,0,57.62
lojjdfla-1,Cluster 1,0,22.84
lojjamhd-1,Cluster 15,0,85.78
lojioadn-1,Cluster 1,0,28.09
lojnlkgn-1,Cluster 15,0,69.78
lojoadeg-1,Cluster 1,0,71.41
lojkkdle-1,Cluster 1,0,82.92
lojlglgj-1,Cluster 4,0,35.04
lojnkiab-1,Cluster 15,0,30.52
dgkbbdcf-1,Cluster 4,0,43.55
dgkaobfa-1,Cluster 15,0,74.47
dgkaojgj-1,Cluster 4,0,42.64
lojlmiml-1,Cluster 12,0,10.06
dgkcomdg-1,Cluster 15,0,128.86
dgkbeacl-1,Cluster 1,0,127.58
lndonagl-1,Cluster 18,0,18.68
dgkclmed-1,Cluster 4,0,43.13
dgkcnnde-1,Cluster 4,0,45.57
lndpcebn-1,Cluster 1,0,42.59
lojnpglo-1,Cluster 4,0,50.00
dgkakmna-1,Cluster 16,0,29.93
dgkahneg-1,Cluster 15,0,75.89
lnifhpoc-1,Cluster 1,0,43.99
lnihgded-1,Cluster 4,0,55.85
lnihdldg-1,Cluster 1,0,89.47
lniibjcm-1,Cluster 1,0,49.81
lnigomgj-1,Cluster 4,0,39.27
ohnnbnmj-1,Cluster 12,0,117.97
ohodhikn-1,Cluster 12,0,35.84
dgkbpeoe-1,Cluster 4,0,68.05
lojicnfe-1,Cluster 1,0,54.24
lojiemgp-1,Cluster 4,0,37.96
lnihjmge-1,Cluster 16,0,97.16
dgjnmbhp-1,Cluster 4,0,49.70
lnijmppn-1,Cluster 10,0,39.87
lniinenl-1,Cluster 16,0,61.81
ohnmpdio-1,Cluster 5,0,118.03
lniijpmi-1,Cluster 16,0,82.72
lngdohik-1,Cluster 17,0,246.71
lniinieb-1,Cluster 16,0,13.61
dgjnmddi-1,Cluster 4,0,34.92
lniheloe-1,Cluster 10,0,14.97
lniipimj-1,Cluster 1,0,33.49
lojkjfnb-1,Cluster 1,0,12.11
lneamkke-1,Cluster 18,0,20.76
lneahlff-1,Cluster 4,0,43.72
lnijdnnf-1,Cluster 10,0,24.65
lneakcoa-1,Cluster 4,0,26.12
lnigmngi-1,Cluster 19,0,35.90
lnigjoch-1,Cluster 19,0,44.65
lnijdomg-1,Cluster 20,0,51.02
lnijgocl-1,Cluster 1,0,28.12
lnikilfi-1,Cluster 1,0,26.63
lnebelag-1,Cluster 4,0,71.53
dgjpmfpb-1,Cluster 15,0,147.86
lnijjmlp-1,Cluster 16,0,120.89
lnijhoec-1,Cluster 1,0,44.38
lnijjkei-1,Cluster 4,0,61.46
lnijkacd-1,Cluster 1,0,23.18
lnijhkme-1,Cluster 10,0,41.13
lnecggla-1,Cluster 16,0,36.22
lndojdpn-1,Cluster 20,0,80.41
lokcgbjj-1,Cluster 15,0,102.87
lokdgfhb-1,Cluster 1,0,40.77
lojmmgab-1,Cluster 10,0,90.28
lojobhfp-1,Cluster 15,0,49.80
lokckbnj-1,Cluster 10,0,14.64
lokdkgam-1,Cluster 1,0,65.31
lojmdldh-1,Cluster 10,0,50.27
lojngflk-1,Cluster 10,0,25.20
lojmpplj-1,Cluster 1,0,60.19
lojmoghb-1,Cluster 4,0,43.24
lojmnpfe-1,Cluster 19,0,131.95
lndpklco-1,Cluster 12,0,17.20
lneacahn-1,Cluster 1,0,27.38
lndpfdak-1,Cluster 4,0,40.77
lokcjjgb-1,Cluster 10,0,53.16
lndpdcif-1,Cluster 10,0,31.53
lndpigln-1,Cluster 1,0,99.23
lndpipgj-1,Cluster 10,0,38.75
lojnpcjn-1,Cluster 1,0,46.27
lokdicdo-1,Cluster 10,0,33.92
lokdihoe-1,Cluster 15,0,84.65
lokgmhmn-1,Cluster 4,0,60.53
lokeejaj-1,Unassigned,0,182.41
lokgpcji-1,Cluster 12,0,61.52
lokeafpc-1,Unassigned,0,95.14
lokbpfjh-1,Cluster 16,0,23.98
lokceblb-1,Cluster 4,0,44.96
lokhbmgb-1,Cluster 10,0,70.24
oiahldok-1,Unassigned,0,23.20
lokdjhgd-1,Cluster 16,0,20.95
ohngfnnm-1,Cluster 16,0,9.26
lndpgccp-1,Cluster 16,0,81.07
lndmdecd-1,Cluster 19,0,158.73
lokgbkac-1,Cluster 4,0,39.78
ohngceio-1,Cluster 4,0,100.91
lokeajnh-1,Unassigned,0,92.64
lokfgfnc-1,Unassigned,0,36.50
lokckekf-1,Cluster 1,0,61.40
lokhaoko-1,Cluster 1,0,64.52
lndkklal-1,Cluster 15,0,118.04
lnecfpkg-1,Cluster 15,0,88.62
lndnolha-1,Cluster 15,0,57.64
lneafcpk-1,Cluster 1,0,32.96
dgjpmoin-1,Cluster 4,0,32.73
lneckogc-1,Cluster 10,0,79.80
lndmfibp-1,Cluster 15,0,47.33
lnecjele-1,Cluster 15,0,74.20
lndoafcp-1,Cluster 1,0,46.26
lneaeafg-1,Cluster 15,0,32.01
lnecmolc-1,Cluster 15,0,43.96
lndnijnf-1,Cluster 15,0,58.25
dgkdaopn-1,Cluster 14,0,142.57
dgkdjnbj-1,Cluster 19,0,87.69
dgkagnig-1,Cluster 4,0,51.00
lneddhip-1,Cluster 14,0,52.38
lnedhkok-1,Cluster 15,0,24.72
dgkagjgk-1,Cluster 16,0,42.53
lnedeoee-1,Cluster 14,0,32.23
lndkacpf-1,Cluster 4,0,45.67
lndlfbgm-1,Cluster 4,0,48.14
lndkpnlb-1,Cluster 1,0,48.78
lndnbckh-1,Cluster 1,0,169.58
lncacoap-1,Cluster 12,0,103.97
lndndeog-1,Cluster 19,0,56.94
lndmaplg-1,Cluster 10,0,89.92
lndlmhdc-1,Cluster 1,0,116.79
lokdnago-1,Unassigned,0,67.37
lokdljcg-1,Cluster 12,0,278.04
lndljocp-1,Cluster 18,0,41.55
lndnlnop-1,Cluster 1,0,40.22
lncacflk-1,Unassigned,0,66.03
lnbmldfh-1,Cluster 4,0,87.19
lndnbdlp-1,Cluster 10,0,50.10
lndjmhmj-1,Cluster 20,0,68.01
lndkemop-1,Cluster 10,0,47.57
ohnfpgeg-1,Unassigned,0,22.89
lndmjhfl-1,Cluster 1,0,56.63
lncacobn-1,Unassigned,0,181.84
lnecdhle-1,Cluster 4,0,48.46
