#Selection name: Selection 1
#Area (µm^2): 4868031.97
Cell ID,Cluster,Transcripts,Area (µm^2)
inhdkilk-1,Cluster 3,0,52.42
inhkmgge-1,Cluster 3,0,52.81
ingalkii-1,Cluster 16,0,119.50
oallcmjg-1,Cluster 4,0,69.24
inhiifmp-1,Cluster 16,0,68.34
inhhhbhg-1,Cluster 3,0,42.05
oampdcac-1,Cluster 4,0,71.84
oalmgcmh-1,Cluster 4,0,28.08
inhggfal-1,Cluster 3,0,35.58
ingloefe-1,Cluster 24,0,140.07
ingjielk-1,Cluster 4,0,62.82
ingipgfm-1,Cluster 4,0,66.45
oamkeajh-1,Cluster 4,0,75.06
ingkcidm-1,Cluster 4,0,54.28
oammdnob-1,Cluster 4,0,9.04
oamjdnag-1,Cluster 4,0,69.53
ingdmmee-1,Cluster 4,0,3.80
oamileme-1,Cluster 4,0,17.69
oamionfm-1,Cluster 4,0,31.10
ingamjml-1,Cluster 4,0,26.29
oamhnkid-1,Cluster 4,0,17.38
ingcjcae-1,Cluster 1,0,35.74
oamhlilm-1,Cluster 4,1,18.74
ingdlmkl-1,Cluster 3,0,51.39
oamkdfdn-1,Cluster 4,0,120.46
ineooooo-1,Cluster 4,0,78.72
inemjkbd-1,Cluster 4,0,47.67
oamoplnn-1,Cluster 4,0,39.34
inenanbe-1,Cluster 4,0,27.00
oamokemn-1,Cluster 3,0,55.75
oamofdli-1,Cluster 3,0,123.59
oamohhko-1,Cluster 3,0,40.33
ingghcda-1,Cluster 4,0,55.77
oamnoemm-1,Cluster 16,0,91.39
oamgodjj-1,Cluster 4,0,21.78
inggkcne-1,Cluster 4,0,109.38
infpjddg-1,Cluster 4,0,17.87
oamhhlaa-1,Cluster 4,0,32.15
ingigmdh-1,Cluster 4,0,75.07
oamedcdj-1,Cluster 4,0,125.46
innbcjaa-1,Cluster 4,0,51.60
amncoahl-1,Cluster 4,0,53.45
inmmomel-1,Cluster 4,0,16.15
inkokmfn-1,Cluster 4,0,108.22
oanongio-1,Cluster 4,0,35.46
oanokdme-1,Cluster 4,0,31.99
oalfhhei-1,Cluster 4,0,97.12
oalfeppk-1,Cluster 4,0,77.41
inefckik-1,Cluster 4,0,21.01
ineeobpo-1,Cluster 4,0,20.52
oanohbpf-1,Cluster 4,0,41.48
oanolapa-1,Cluster 4,0,67.62
oalflbjh-1,Cluster 4,0,9.23
oanojpac-1,Cluster 4,0,16.78
inefjemo-1,Cluster 4,0,25.67
oanfeebc-1,Cluster 4,0,45.52
inefhmoo-1,Cluster 4,0,39.63
oalfpkbp-1,Cluster 4,0,30.11
inefopal-1,Cluster 4,0,76.13
oalipmja-1,Cluster 4,0,61.32
oalinfjp-1,Cluster 4,0,45.07
amnddhjh-1,Cluster 4,0,65.51
oanogmfe-1,Cluster 4,0,63.83
inoadchn-1,Cluster 4,0,188.19
oaobodkn-1,Cluster 4,0,25.93
oaodecei-1,Cluster 4,0,186.97
inmojmli-1,Cluster 4,0,66.94
oaocdddk-1,Cluster 1,0,159.58
inmokjfp-1,Cluster 4,0,114.82
oaocmkok-1,Cluster 4,0,71.39
oanpphoj-1,Cluster 4,0,16.26
oanoegpe-1,Cluster 4,0,90.81
oaocgbdk-1,Cluster 4,0,65.33
oannnfje-1,Cluster 4,0,87.71
oanoncia-1,Cluster 4,0,58.74
oanpanpa-1,Cluster 4,0,56.34
inlbchaf-1,Cluster 4,0,28.79
oanejfgl-1,Cluster 4,0,11.75
inkocpaf-1,Cluster 4,0,38.98
ineecdlg-1,Cluster 4,0,16.54
oangccla-1,Cluster 4,0,67.21
inedokeh-1,Cluster 4,0,42.14
ineehbam-1,Cluster 4,0,26.18
ineegcad-1,Cluster 4,0,50.84
oanfeeba-1,Cluster 4,0,25.10
oangfoeg-1,Cluster 4,0,16.42
oangclcf-1,Cluster 4,0,91.47
inedfgnc-1,Cluster 4,0,18.46
ineejiik-1,Cluster 4,0,30.30
inehbckj-1,Cluster 4,0,103.96
inehmadd-1,Cluster 4,0,37.32
oalgbgak-1,Cluster 4,0,19.74
ineibkko-1,Cluster 4,0,19.76
oancgcmp-1,Cluster 4,0,24.48
inkooldm-1,Cluster 1,0,39.86
inkmpjie-1,Cluster 4,0,52.78
inlamcie-1,Cluster 4,0,35.16
oandjead-1,Cluster 4,0,13.94
inkodkce-1,Cluster 4,0,62.98
inkmoblm-1,Cluster 4,0,45.83
oandollh-1,Cluster 4,0,46.78
inkmnkke-1,Cluster 4,0,51.48
inkobpcb-1,Cluster 4,0,117.66
oanndcch-1,Cluster 4,0,85.18
inkmhlel-1,Cluster 4,0,51.36
oanccald-1,Cluster 4,0,23.34
oannnndh-1,Cluster 4,0,81.75
oanenagj-1,Cluster 4,0,33.01
innbcbmh-1,Cluster 4,0,43.82
innoklai-1,Cluster 4,0,14.74
innkhjfe-1,Cluster 4,0,85.99
innokjkh-1,Cluster 4,0,43.97
innpbflb-1,Cluster 4,0,44.10
innpabhj-1,Cluster 4,0,17.64
innoihnd-1,Cluster 4,0,77.39
innkclon-1,Cluster 4,0,23.94
innpakcp-1,Cluster 4,0,22.69
innmplpn-1,Cluster 4,0,75.81
innkmnfm-1,Cluster 4,0,80.66
inoacglh-1,Cluster 4,0,35.98
inobnfjj-1,Cluster 4,0,73.89
inobhije-1,Cluster 4,0,56.52
inobegol-1,Cluster 4,0,82.67
amnecdje-1,Cluster 4,0,43.86
inobcnjc-1,Cluster 4,0,65.57
inobdiha-1,Cluster 4,0,43.89
inncamja-1,Cluster 4,0,43.41
inndmgib-1,Cluster 4,0,27.41
innfdiic-1,Cluster 4,0,34.75
innbgddg-1,Cluster 4,0,34.36
innbpcdg-1,Cluster 4,0,21.28
inndafib-1,Cluster 4,0,51.42
inncaccg-1,Cluster 4,0,16.53
inniiaom-1,Cluster 4,0,44.94
inncbhmc-1,Cluster 4,0,31.21
inncemll-1,Cluster 4,0,53.44
inmppncd-1,Cluster 4,0,25.57
inmpnanf-1,Cluster 4,0,35.64
inncgopo-1,Cluster 4,0,41.55
innciocj-1,Cluster 4,0,55.58
inoaaaoc-1,Cluster 4,0,32.27
inilhgff-1,Cluster 4,0,16.16
inikhnck-1,Cluster 4,0,98.84
inikidkc-1,Cluster 4,0,39.60
inimdcdk-1,Cluster 4,0,37.88
inmlgenp-1,Cluster 4,0,26.21
inobkppo-1,Cluster 4,0,33.22
inmojapd-1,Cluster 4,0,38.73
innmlmjm-1,Cluster 4,0,21.68
inmjgkag-1,Cluster 4,0,31.79
inmoifla-1,Cluster 1,0,70.83
inmkhgmc-1,Cluster 4,0,33.34
amndehmo-1,Cluster 3,0,83.12
inocdcmm-1,Cluster 4,0,44.48
inocdidc-1,Cluster 4,0,14.65
innmmcoj-1,Cluster 4,0,28.85
innkafgj-1,Cluster 4,0,34.17
amnihebm-1,Cluster 4,0,32.60
ininlhai-1,Cluster 4,0,30.37
iniehbim-1,Cluster 4,0,24.62
inigeajp-1,Cluster 1,0,44.53
inigbkdd-1,Cluster 4,0,59.84
inmpdnkf-1,Cluster 4,0,29.83
inieodoc-1,Cluster 4,0,24.69
injeepem-1,Cluster 4,0,34.90
inimemgk-1,Cluster 4,0,23.31
inifhdoc-1,Cluster 4,0,20.66
inifnfhl-1,Cluster 4,0,38.85
inihfole-1,Cluster 4,0,13.28
iniggkjd-1,Cluster 4,0,11.35
iniklbhd-1,Cluster 4,0,23.47
inijllja-1,Cluster 4,0,14.61
inlagkhb-1,Cluster 4,0,26.52
inkillgi-1,Cluster 4,0,51.95
oanmpdgp-1,Cluster 4,0,26.82
inlfjfni-1,Cluster 4,0,45.71
oaldldgg-1,Cluster 4,0,30.29
oanlmmio-1,Cluster 4,0,45.36
oankpmbb-1,Cluster 4,0,46.77
oanjinbk-1,Cluster 4,0,112.09
oanjdjcc-1,Cluster 4,0,57.19
oanjooag-1,Cluster 4,0,20.56
oaldingg-1,Cluster 4,0,22.91
inehoanb-1,Cluster 4,0,36.58
inekckpg-1,Cluster 4,0,31.81
ineddcco-1,Cluster 4,0,73.68
ineneiof-1,Cluster 1,0,64.69
oalemhek-1,Cluster 4,0,64.70
oalgeogj-1,Cluster 4,0,21.71
oaldhaok-1,Cluster 4,0,39.77
ineckein-1,Cluster 4,0,45.03
oanbpglo-1,Cluster 4,0,8.86
inlpmihp-1,Cluster 4,0,32.86
inkiopok-1,Cluster 1,0,50.24
oanbmmca-1,Cluster 4,0,15.81
inkpkokj-1,Cluster 4,0,23.45
oanhmpmk-1,Cluster 4,0,16.48
oanipbdg-1,Cluster 4,0,66.83
inmbgpfp-1,Cluster 4,0,50.17
inmajafi-1,Cluster 4,1,42.66
inlofhgl-1,Cluster 4,0,29.83
oaodoklp-1,Cluster 4,0,8.68
inockgpo-1,Cluster 4,0,38.24
oanbffag-1,Cluster 4,0,18.39
inldamda-1,Cluster 4,0,54.73
inldemgb-1,Cluster 4,0,50.75
inkhlpei-1,Cluster 4,0,68.52
inlcfbcd-1,Cluster 4,0,9.22
inleffhi-1,Cluster 4,0,146.95
oanhdknf-1,Cluster 4,0,39.42
inlcllnn-1,Cluster 4,0,54.51
oanheegb-1,Cluster 1,0,33.85
inlcmlcb-1,Cluster 4,0,77.23
inecdfac-1,Cluster 4,0,47.61
ineobmca-1,Cluster 4,0,33.40
inelkiaa-1,Cluster 4,0,107.14
oalkcfld-1,Cluster 4,0,27.94
inebofhk-1,Cluster 4,0,53.87
inebbhmf-1,Cluster 4,0,116.04
ineaeodp-1,Cluster 4,0,98.59
ineagnhc-1,Cluster 4,0,13.69
inleeeke-1,Cluster 4,0,30.66
inmakafm-1,Cluster 4,0,24.99
inkjpehp-1,Cluster 4,0,50.84
inlngecf-1,Cluster 4,0,58.74
inklkecn-1,Cluster 4,0,20.65
inmaeajj-1,Cluster 4,0,25.31
inkdgbhi-1,Cluster 1,0,50.43
inkedckk-1,Cluster 4,0,61.51
inkijmkd-1,Cluster 4,0,39.27
inkdddjl-1,Cluster 4,0,45.84
oanhjojc-1,Cluster 4,0,9.90
inkejebp-1,Cluster 4,0,47.57
inkiiiko-1,Cluster 4,0,38.87
inkhphpo-1,Cluster 4,0,56.13
inkfcodg-1,Cluster 4,0,34.49
inkfddmh-1,Cluster 4,0,23.56
inmbbgcn-1,Cluster 4,0,38.36
inlioadg-1,Cluster 4,0,20.66
amniggen-1,Cluster 4,0,64.39
inmihmpc-1,Cluster 4,0,21.18
inmjchlb-1,Cluster 4,0,32.21
inmilmee-1,Cluster 4,0,58.94
inligpod-1,Cluster 4,0,31.78
inmglapj-1,Cluster 4,0,35.50
inmggjhc-1,Cluster 4,0,33.57
inmgjcfd-1,Cluster 4,0,30.37
inmjcgpi-1,Cluster 4,0,26.40
inmlkhdo-1,Cluster 4,0,64.10
inmijldm-1,Cluster 4,0,72.92
injaeocn-1,Cluster 4,0,58.45
inmjchdm-1,Cluster 4,0,51.96
inmnhckd-1,Cluster 4,0,32.37
inmefnke-1,Cluster 13,0,45.33
inmceefj-1,Cluster 4,0,57.06
injbhllj-1,Cluster 1,0,36.49
injeglad-1,Cluster 4,0,59.82
injbceej-1,Cluster 4,0,16.29
injbhemn-1,Cluster 4,0,19.17
inlnbloi-1,Cluster 4,0,42.04
amnipklo-1,Cluster 4,0,49.53
injamfmi-1,Cluster 4,0,28.83
injbbpmn-1,Cluster 4,0,14.87
inlkmmed-1,Cluster 4,0,15.55
inljifab-1,Cluster 4,0,16.20
inljicjn-1,Cluster 4,0,41.99
inllnegb-1,Cluster 4,0,47.41
inlmcbbg-1,Cluster 4,0,24.71
inlkonid-1,Cluster 1,0,44.61
iniobdph-1,Cluster 4,0,75.78
inmfnjbj-1,Cluster 4,0,14.82
inmejmcg-1,Cluster 4,0,28.94
inmfddla-1,Cluster 4,0,43.98
inmhdimp-1,Cluster 4,0,31.64
inmgfhll-1,Cluster 4,0,31.41
inmelpnn-1,Cluster 4,0,11.91
inmflkan-1,Cluster 4,0,9.74
inmighfm-1,Cluster 1,0,40.39
inmiekip-1,Cluster 4,0,26.58
inmhdbfl-1,Cluster 4,0,37.42
inmhdbgk-1,Cluster 7,0,29.60
inkgfljl-1,Cluster 1,0,37.79
inkfinic-1,Cluster 4,0,32.70
inmhekac-1,Cluster 4,0,23.80
inmhpbjj-1,Cluster 4,0,30.62
inkgjdkm-1,Cluster 1,0,21.89
inllaadc-1,Cluster 4,0,41.94
inkbifph-1,Cluster 4,0,42.25
injpmmif-1,Cluster 4,0,46.82
injmlihp-1,Cluster 4,0,9.36
inkajoog-1,Cluster 4,0,79.27
injmjild-1,Cluster 4,0,47.38
injpphfi-1,Cluster 4,0,34.97
injopflb-1,Cluster 1,0,36.96
inkdaddd-1,Cluster 4,0,40.34
inkalpak-1,Cluster 4,0,48.59
injokjhd-1,Cluster 4,0,29.64
inlhgcnp-1,Cluster 4,0,46.02
inkbmbhd-1,Cluster 4,0,12.85
inlhgdjb-1,Cluster 4,0,57.76
inmeikmc-1,Cluster 4,0,26.95
inibgcpl-1,Cluster 4,0,29.70
oaodjhjn-1,Cluster 4,0,45.06
ammijhon-1,Cluster 4,0,152.35
inpjhbfh-1,Cluster 4,0,32.89
oaokehdf-1,Cluster 4,0,45.84
inonelmo-1,Cluster 4,0,11.17
oaohcpjc-1,Cluster 4,0,22.09
inonkmba-1,Cluster 4,0,14.18
inoohllh-1,Cluster 4,0,20.96
innbcemk-1,Cluster 4,0,81.77
inonjbjc-1,Cluster 4,0,96.34
injhehle-1,Cluster 4,0,25.89
inonmhmn-1,Cluster 4,0,62.82
innffjjh-1,Cluster 4,0,167.92
innfokbl-1,Cluster 4,0,27.69
innddgbm-1,Cluster 4,0,37.62
innbfoda-1,Cluster 4,0,31.89
inndobal-1,Cluster 4,0,86.75
innhfcno-1,Cluster 4,0,35.12
innjobej-1,Cluster 3,0,44.57
injfbofj-1,Cluster 4,0,34.41
inomipfk-1,Cluster 4,0,51.34
inpjahbp-1,Cluster 4,0,173.53
ammildkd-1,Cluster 4,0,176.25
inpkbdjj-1,Cluster 4,0,214.17
inoljpbb-1,Cluster 4,0,70.82
ammjnjhm-1,Cluster 4,0,99.04
ammfffga-1,Cluster 4,0,81.27
inpkhcpe-1,Cluster 4,0,196.69
amnkaljd-1,Cluster 4,0,186.96
inojpiib-1,Cluster 4,0,49.92
inondnde-1,Cluster 4,0,46.89
amnjooak-1,Cluster 4,0,41.95
inolllmg-1,Cluster 4,0,42.02
oaoigmgg-1,Cluster 4,0,3.82
inonadeb-1,Cluster 4,0,99.74
amkhnobn-1,Cluster 4,0,214.79
amkholgk-1,Cluster 4,0,430.72
amlchohb-1,Cluster 4,0,164.52
amlchiol-1,Cluster 4,0,101.18
ioaaabbo-1,Cluster 4,0,118.46
ioaagjob-1,Cluster 4,0,57.10
inooooak-1,Cluster 4,0,80.59
injjapab-1,Cluster 4,0,35.04
inibkhbb-1,Cluster 4,0,52.24
inicclfi-1,Cluster 4,0,14.60
inhnbgjk-1,Cluster 4,0,30.05
injddcec-1,Cluster 4,0,36.83
injhhnim-1,Cluster 4,0,83.43
injdmlia-1,Cluster 4,0,29.14
injclkpi-1,Cluster 1,0,48.38
injhmjon-1,Cluster 1,0,78.97
injgpklk-1,Cluster 4,0,50.64
inhmblch-1,Cluster 4,0,17.88
inialblg-1,Cluster 4,0,19.51
amnidfil-1,Cluster 4,0,35.62
injfggmo-1,Cluster 4,0,28.71
injgdlla-1,Cluster 4,0,31.61
injglagi-1,Cluster 4,0,21.72
injehcek-1,Cluster 4,0,38.63
injepagd-1,Cluster 4,0,26.68
inpakbbg-1,Cluster 4,0,14.38
inopomka-1,Cluster 4,0,19.77
iniahkab-1,Cluster 4,0,58.11
inpapfaf-1,Cluster 4,0,22.25
amnldffa-1,Cluster 4,0,142.82
amnjfcbl-1,Cluster 4,0,303.03
inpchhal-1,Cluster 4,0,35.58
inhnkfnf-1,Cluster 4,0,53.58
amngbbll-1,Cluster 4,0,40.84
inoommin-1,Cluster 4,0,23.82
inpcglee-1,Cluster 4,0,44.64
inpbfpni-1,Cluster 4,0,19.97
iniafclj-1,Cluster 4,0,25.21
inhoglne-1,Cluster 4,0,22.28
inicfejp-1,Cluster 4,0,17.85
inieagnd-1,Cluster 4,1,12.30
injldeel-1,Cluster 4,0,81.13
injlijcn-1,Cluster 4,0,7.12
inhlggkf-1,Cluster 4,0,23.46
injklalo-1,Cluster 4,0,34.73
injoengp-1,Cluster 4,0,16.89
injldbio-1,Cluster 4,0,19.90
injlmfkk-1,Cluster 4,0,9.22
injiiocb-1,Cluster 4,0,18.47
inkcjcdo-1,Cluster 4,0,57.50
injjkchk-1,Cluster 4,0,40.20
injjeikl-1,Cluster 4,0,18.81
injnfmpe-1,Cluster 4,0,43.05
injkgmha-1,Cluster 1,0,24.83
injobdha-1,Cluster 4,0,34.69
injnlcfo-1,Cluster 1,0,63.71
amnmofle-1,Cluster 4,0,30.76
inoplbpg-1,Cluster 4,0,48.65
inpddook-1,Cluster 4,0,24.07
inpgkjmc-1,Cluster 4,0,36.91
amnmilch-1,Cluster 4,0,56.13
inpbjaln-1,Cluster 4,0,36.28
inpbofpd-1,Cluster 4,0,29.94
inpfhpmm-1,Cluster 4,0,158.96
inpeameo-1,Cluster 4,0,29.70
amnmhoif-1,Cluster 4,0,76.70
inhngioi-1,Cluster 4,0,36.25
oanaepdi-1,Cluster 4,0,7.73
inidggce-1,Cluster 4,0,16.16
inhnonab-1,Cluster 4,0,24.43
injokcoh-1,Cluster 4,0,71.71
ammkkfjn-1,Cluster 4,0,309.03
amkjmjce-1,Cluster 13,0,299.41
amklocoh-1,Cluster 4,0,83.34
amkiomfp-1,Cluster 4,0,189.53
amkkbgho-1,Cluster 1,1,271.10
amklaahb-1,Cluster 4,0,105.99
amkmlclf-1,Cluster 4,0,262.00
ammhbdoj-1,Cluster 4,0,286.28
ammhokoe-1,Cluster 4,0,189.72
inphdhkk-1,Cluster 4,0,76.24
ammiimml-1,Cluster 4,0,298.16
ammgdhpl-1,Cluster 4,0,270.63
ammejdbe-1,Cluster 4,0,70.20
amnhjcke-1,Cluster 4,0,358.00
inpahkdl-1,Cluster 4,0,50.64
inpfonje-1,Cluster 4,0,14.46
amngahae-1,Cluster 3,0,136.51
inpiimmf-1,Cluster 4,0,117.55
ioabklmp-1,Cluster 4,0,25.10
amlaodnf-1,Cluster 4,0,213.44
amlamkgp-1,Cluster 4,0,228.41
ioaccmmi-1,Cluster 4,0,23.88
ioabeglg-1,Cluster 4,0,65.71
amlcbnno-1,Cluster 4,0,240.11
ioaacknp-1,Cluster 4,0,24.94
ioaabpik-1,Cluster 4,0,97.64
amlcbcik-1,Cluster 4,0,149.11
amlbpekl-1,Cluster 4,0,119.34
amlbfejd-1,Cluster 4,0,158.32
ioaaeffm-1,Cluster 4,0,67.20
amkpmjlc-1,Cluster 4,0,80.63
amkogmam-1,Cluster 4,0,360.05
amkondad-1,Cluster 4,0,54.07
amkniomd-1,Cluster 4,0,107.47
inpkilfn-1,Cluster 4,0,32.95
ammmgpfi-1,Cluster 4,0,176.33
ammlhggc-1,Cluster 4,0,107.61
ammmljmm-1,Cluster 4,0,142.96
ammmcofg-1,Cluster 4,0,136.41
inopajof-1,Cluster 4,0,106.00
inpkeohg-1,Cluster 4,0,45.02
ammjoonp-1,Cluster 13,0,41.34
amnldmme-1,Cluster 4,0,125.25
ammkoeof-1,Cluster 4,0,50.76
ammlgnoj-1,Cluster 4,0,154.26
inpkbmio-1,Cluster 4,0,56.08
inopbigi-1,Cluster 4,0,80.72
inpgjcom-1,Cluster 4,0,69.86
inphcggi-1,Cluster 4,0,12.18
ioaappfj-1,Cluster 4,0,123.61
amkogckh-1,Cluster 4,0,125.81
inojpame-1,Cluster 4,0,82.17
ioacomfg-1,Cluster 4,0,103.84
amlbenbc-1,Cluster 4,0,227.10
inoililo-1,Cluster 4,0,95.72
amkpdehl-1,Cluster 4,0,86.66
ioaclodl-1,Cluster 4,0,59.32
amlahedd-1,Cluster 4,0,236.70
inoingoe-1,Cluster 4,0,100.86
amkmnlep-1,Cluster 4,0,203.17
amkobidn-1,Cluster 4,0,185.72
amknmljb-1,Cluster 4,0,105.85
amkldecb-1,Cluster 4,0,167.20
amkncooh-1,Cluster 4,0,80.37
bckicldn-1,Cluster 4,0,145.27
ioaeknao-1,Cluster 4,0,207.26
amkebpon-1,Cluster 4,0,189.81
amkfjllj-1,Cluster 4,0,421.78
amkgamen-1,Cluster 4,0,284.85
amkddclc-1,Cluster 4,0,258.92
amkfmphd-1,Cluster 4,0,252.51
amkdoggc-1,Cluster 4,0,362.52
ioacjeme-1,Cluster 4,0,219.52
amkfmhfi-1,Cluster 4,0,308.75
ioabdhfo-1,Cluster 4,0,77.11
ioabbogm-1,Cluster 4,0,106.68
oaomfafp-1,Cluster 4,0,21.03
oaomfbpf-1,Cluster 4,0,47.01
ioadklpm-1,Cluster 4,0,88.71
amkcmgdm-1,Cluster 4,0,256.52
amkhmedb-1,Cluster 4,0,193.51
amkhdknp-1,Cluster 4,0,67.71
amkhbome-1,Cluster 4,0,288.52
ioadmihc-1,Cluster 4,0,41.33
amkgpkkk-1,Cluster 4,0,397.56
oaolkeoe-1,Cluster 4,0,57.24
inplpedc-1,Cluster 4,0,150.85
inpkpeak-1,Cluster 4,0,232.66
bbhkcofh-1,Cluster 4,0,309.42
ioadlcla-1,Cluster 4,0,86.00
amkdckoh-1,Cluster 4,0,174.34
amkbkhdj-1,Cluster 4,0,83.70
amkbmlgg-1,Cluster 4,0,161.16
amkcdojk-1,Cluster 4,0,125.41
amkbkcoh-1,Cluster 4,0,30.67
bbhjnnkd-1,Cluster 4,0,374.84
inogmime-1,Cluster 4,0,71.51
bbhijbbn-1,Cluster 4,0,275.31
inppncdm-1,Cluster 4,0,26.76
inpkkkmb-1,Cluster 4,0,287.51
oaokeono-1,Cluster 4,0,24.21
inppiolc-1,Cluster 4,0,10.84
oaolbbjf-1,Cluster 4,0,126.87
inpojgpl-1,Cluster 4,0,26.66
inpnfnpf-1,Cluster 4,0,8.54
inpoebgo-1,Cluster 4,0,41.97
oaolhbfp-1,Unassigned,0,21.67
bbhjnhea-1,Cluster 4,0,102.45
inoflheg-1,Cluster 4,0,33.14
bbhneipl-1,Cluster 4,0,54.05
bbhmnnpf-1,Cluster 4,0,265.28
bbhlomgn-1,Cluster 4,0,164.78
bbhlpage-1,Cluster 4,0,90.15
bbhllkbc-1,Cluster 4,0,61.25
imnifhip-1,Cluster 4,0,167.60
bbgfdlne-1,Cluster 4,0,298.82
inoeofgi-1,Cluster 4,0,125.15
bbipihml-1,Cluster 4,0,101.94
bbiconki-1,Cluster 4,0,235.29
bbgahjjo-1,Cluster 4,0,127.57
bbfnahal-1,Cluster 4,0,191.30
inohpcei-1,Cluster 4,0,91.33
imnhbcok-1,Cluster 4,0,398.17
bbjbgoce-1,Cluster 4,0,207.82
inofijeo-1,Cluster 4,0,109.87
bbgfjkoh-1,Cluster 4,0,43.03
bbgedhco-1,Cluster 4,0,131.15
inohniej-1,Cluster 4,0,50.75
bbijmhpc-1,Cluster 4,0,160.55
inoflpli-1,Cluster 4,0,95.34
bbiojkbl-1,Cluster 4,0,360.36
bbijlhpa-1,Cluster 4,0,326.22
oaofpiki-1,Cluster 4,0,147.16
bbhgicfk-1,Cluster 4,0,140.14
bbimnfpf-1,Cluster 4,0,139.79
oaofpiif-1,Cluster 4,0,40.22
bbhglogd-1,Cluster 4,0,222.56
bbhnfadh-1,Cluster 4,0,469.74
bbhdljeo-1,Cluster 4,0,227.91
bbhocbme-1,Cluster 4,0,139.98
bbhdonnb-1,Cluster 4,0,101.23
oaogddni-1,Cluster 4,0,62.07
bbhngcaf-1,Cluster 4,0,206.54
bbhodnfb-1,Cluster 4,0,304.42
bbhnbppj-1,Cluster 4,0,286.75
inognbpk-1,Cluster 4,0,66.85
bbhpdfhe-1,Cluster 4,0,285.55
bbhonmif-1,Cluster 4,0,61.09
bbipeiaa-1,Cluster 4,0,160.17
inogcmad-1,Cluster 4,0,28.77
bbjdbaog-1,Cluster 4,0,273.06
bbjdadbe-1,Cluster 4,0,134.24
inogjdlh-1,Cluster 4,0,67.05
bbjbihlc-1,Cluster 4,0,274.55
bbjbepgh-1,Cluster 4,0,116.24
inogabie-1,Cluster 4,0,182.34
inogaedf-1,Cluster 4,0,90.18
oaoflgka-1,Cluster 4,0,17.65
bbjaolcb-1,Cluster 4,0,155.87
bbjcpdle-1,Cluster 4,0,346.93
oaoeblio-1,Cluster 4,0,122.61
bbiogcha-1,Cluster 4,0,224.95
bbimnjac-1,Cluster 4,0,369.17
bbhdincc-1,Cluster 4,0,255.22
bbhcbfbm-1,Cluster 4,0,226.67
bbhlbkda-1,Cluster 4,0,123.65
bbhffhmh-1,Cluster 4,0,136.21
bbhfcafi-1,Cluster 4,0,150.35
bbhdhmdc-1,Cluster 4,0,51.45
bbhelffc-1,Cluster 4,0,64.38
bbhkkdko-1,Cluster 4,0,301.58
bbhgfbnj-1,Cluster 4,0,225.84
bbhifadh-1,Cluster 4,0,186.32
bbhnokci-1,Cluster 4,0,112.41
bbhnpenb-1,Cluster 4,0,207.39
bbhljjol-1,Cluster 4,0,86.73
bbhgndhm-1,Cluster 4,0,44.60
bbhlgbmk-1,Unassigned,0,24.79
bbhnipni-1,Cluster 4,0,195.25
bbilngad-1,Cluster 4,0,234.97
inocoeje-1,Cluster 4,0,48.72
bbjehkmh-1,Cluster 4,0,180.45
inogfncf-1,Cluster 4,0,115.09
bbjekkgd-1,Cluster 4,0,82.10
oaofjiam-1,Cluster 4,0,57.06
bbjbemod-1,Cluster 4,0,108.81
bbinffco-1,Cluster 4,0,316.19
bbjdpnge-1,Cluster 4,0,236.58
bbimcaka-1,Cluster 4,0,119.27
inogeech-1,Cluster 4,0,160.96
bbimlnml-1,Cluster 4,0,75.03
bbiokinj-1,Cluster 4,0,295.71
bbiojmic-1,Cluster 4,0,119.77
bbipedei-1,Cluster 4,0,157.92
bbigijjb-1,Cluster 4,0,382.95
imnihmik-1,Cluster 4,0,29.12
bbgdfjkf-1,Cluster 4,0,479.37
bbgcaoea-1,Cluster 4,0,325.67
bbfpolcl-1,Cluster 4,0,327.14
imnkchjm-1,Cluster 4,0,107.06
bbgcfmgo-1,Cluster 15,1,591.99
bbigbgip-1,Cluster 4,0,452.69
imnjjlbg-1,Cluster 4,0,103.12
imnileaf-1,Cluster 4,0,197.85
bbicolah-1,Cluster 4,0,328.62
bbihefac-1,Cluster 4,0,141.60
bbidehlm-1,Cluster 4,0,274.27
bbiapegm-1,Cluster 4,0,286.56
bbiaaodb-1,Cluster 4,0,138.35
bbihnjbm-1,Cluster 10,0,149.26
bbiaanoh-1,Cluster 4,0,163.18
imnkbdcn-1,Cluster 4,0,83.57
bbfnndhl-1,Cluster 4,0,478.67
bbfnkikl-1,Cluster 4,0,329.12
bbgjcphk-1,Cluster 4,0,120.13
bbgibglo-1,Cluster 4,0,54.86
bbgjdlae-1,Cluster 4,0,222.52
bbgokjoa-1,Cluster 4,0,87.26
bbfmbenc-1,Cluster 4,0,231.49
imnlndjo-1,Cluster 1,0,89.40
bbgechij-1,Cluster 4,0,265.03
imnmbgbo-1,Cluster 4,0,65.41
bbghmpdl-1,Cluster 4,0,238.33
bbgilcce-1,Cluster 4,0,256.57
bbgpaflk-1,Cluster 4,0,67.88
imniioaf-1,Cluster 4,0,43.40
bbfnajoj-1,Cluster 4,0,149.84
bbgdhoan-1,Cluster 4,0,658.30
bbgbkano-1,Cluster 4,0,123.79
bbgbeild-1,Cluster 4,0,69.41
bbfoodok-1,Cluster 4,0,114.28
bbfnogfg-1,Cluster 4,0,60.08
imnkdoin-1,Cluster 4,0,37.02
bbfpobib-1,Cluster 4,0,133.95
bbiaadmc-1,Cluster 1,0,320.74
