#Selection name: Selection 1
#Area (µm^2): 6012318.85
Cell ID,Cluster,Transcripts,Area (µm^2)
ieooabaf-1,Cluster 9,0,18.66
nphpcccl-1,Cluster 12,0,25.51
iepabjke-1,Cluster 10,0,46.72
idmachcm-1,Cluster 22,0,123.74
idnjfohn-1,Cluster 20,0,41.56
idnnhhic-1,Cluster 20,0,119.70
boadppjd-1,Cluster 4,0,111.76
idmgfeoa-1,Cluster 5,0,43.34
npbmjhce-1,Cluster 20,0,46.94
npbnbjen-1,Cluster 14,0,11.66
idndmhgl-1,Cluster 22,0,52.94
idodbgmf-1,Cluster 20,0,60.65
ddhdbjpe-1,Cluster 4,0,130.60
idoniebg-1,Cluster 4,0,54.31
boadlnhn-1,Cluster 3,0,124.55
ddhenclb-1,Cluster 4,0,76.15
idooahll-1,Cluster 6,0,33.52
ddhdgdld-1,Cluster 4,0,172.33
idonjbdk-1,Cluster 4,0,64.01
idoncfgg-1,Cluster 6,0,54.70
ifaejcmb-1,Cluster 10,0,37.45
ifagcgon-1,Cluster 1,0,120.90
ieopidfa-1,Cluster 1,0,87.74
japheapp-1,Cluster 5,0,60.41
idmbbckf-1,Cluster 5,0,34.75
boagkinf-1,Cluster 3,0,109.97
npbjahma-1,Cluster 14,0,8.58
ifadifhn-1,Cluster 14,0,16.58
ifakggae-1,Cluster 10,0,64.01
japhbjam-1,Cluster 23,0,32.97
idmhbmfn-1,Cluster 14,0,6.19
idmibnoe-1,Cluster 10,0,64.61
idnhhpfg-1,Cluster 20,0,33.34
idngihnp-1,Cluster 3,0,44.64
bnpfemnd-1,Cluster 3,0,237.22
boagmiln-1,Cluster 3,0,134.79
bnpbjljb-1,Cluster 6,0,16.93
idnadolb-1,Cluster 6,0,67.60
idnadikk-1,Cluster 6,0,67.43
idmaciik-1,Cluster 6,0,45.46
bnpfpapb-1,Cluster 6,0,82.49
bnokjpon-1,Cluster 3,0,156.20
boahipcj-1,Cluster 3,0,120.23
ddhfigeh-1,Cluster 3,0,143.92
bnpalppo-1,Cluster 3,0,120.02
ddhgaggc-1,Cluster 4,0,106.59
ddhgpchd-1,Cluster 3,0,124.95
bnoofall-1,Cluster 3,0,215.85
bnpaoflk-1,Cluster 3,0,243.89
ieopjkfo-1,Cluster 10,0,44.48
boafdobj-1,Cluster 4,0,215.85
boaghbob-1,Cluster 6,0,47.52
boagffog-1,Cluster 3,0,105.48
iepafbal-1,Cluster 3,0,60.35
bnphjkgp-1,Cluster 4,0,123.56
iepcdhfh-1,Cluster 20,0,44.68
boajgdhk-1,Cluster 6,0,68.77
idmociba-1,Cluster 20,0,28.26
bnpgmmlg-1,Cluster 3,0,310.26
bnpbghmi-1,Cluster 3,0,122.48
idmlmpjo-1,Cluster 6,0,115.36
idmmloel-1,Cluster 6,0,44.44
idmmpjpp-1,Cluster 13,0,60.76
ifokhjhf-1,Cluster 2,0,71.96
ifaljahb-1,Cluster 10,0,62.73
boabdjoo-1,Cluster 10,0,32.91
ieppmfhf-1,Cluster 1,0,38.78
ifamlgge-1,Cluster 10,0,62.51
ifaahlhb-1,Cluster 1,0,55.51
iepoeake-1,Cluster 1,0,26.72
ifaalnba-1,Cluster 1,0,46.12
boaefnfk-1,Cluster 10,0,34.17
iepmhkmj-1,Cluster 10,0,34.47
ieplicnb-1,Cluster 1,0,58.29
